customer_age,customer_tenure_months,vehicle_age_years,idv,claim_amount,repair_estimate,police_report_filed,accident_type,damage_type,previous_claims_count,engine_guard_addon,tyre_rim_addon,vehicle_fire,theft,fraud_label
50,39,4,875831,518457,535621,True,Rear-end collision,Rear bumper,1,True,False,False,False,False
24,80,0,1091618,410500,427922,True,Rollover,Total loss,0,False,True,False,False,False
43,68,2,468188,122957,141718,False,Side collision,Rear bumper,2,False,False,False,False,False
33,21,1,503799,296013,304977,True,Theft,Front bumper,6,True,False,False,True,False
64,103,12,414779,163232,192766,True,Rollover,Total loss,2,True,False,False,False,False
48,98,7,354733,111709,122368,True,Rollover,Windshield,0,False,True,False,False,False
24,22,12,629214,171736,191231,True,Theft,Rear bumper,4,True,True,False,True,False
26,16,2,729140,544283,569428,True,Theft,Windshield,3,True,True,False,True,False
62,104,7,965931,757611,775575,False,Hit and run,Total loss,6,True,False,False,False,True
39,73,3,837905,499518,527923,True,Rollover,Engine,3,False,False,False,False,False
25,64,12,1099477,393139,398617,False,Fire,Engine,4,True,True,True,False,True
51,113,6,437623,113102,118808,True,Hit and run,Rear bumper,5,True,True,False,False,False
36,87,9,975537,100376,112529,True,Rollover,Total loss,2,True,False,False,False,False
44,6,7,714064,256685,266457,True,Rear-end collision,Rear bumper,2,True,False,False,False,False
31,110,11,1107882,340980,351564,True,Side collision,Engine,0,False,False,False,False,False
37,94,2,601485,359636,370950,True,Hit and run,Front bumper,4,False,True,False,False,False
41,24,3,690224,339089,363228,True,Rollover,Windshield,0,True,False,False,False,False
25,63,8,1143093,911543,939423,True,Fire,Side panel,6,False,True,True,False,False
64,49,1,467868,346809,358396,False,Rollover,Rear bumper,3,False,False,False,False,False
63,21,10,641213,88470,106254,True,Side collision,Engine,0,False,True,False,False,False
26,33,5,1078920,420752,443043,False,Hit and run,Engine,1,False,True,False,False,False
32,79,2,1081148,413038,434017,True,Theft,Windshield,1,False,False,False,True,False
55,119,11,536962,422057,451502,True,Theft,Engine,5,False,True,False,True,True
22,38,3,608180,384899,412321,True,Rollover,Rear bumper,2,False,True,False,False,False
50,35,10,837921,105463,107960,True,Hit and run,Rear bumper,3,False,False,False,False,True
29,23,6,667913,486233,507141,True,Rollover,Windshield,6,False,True,False,False,True
28,13,4,728234,569535,591061,True,Side collision,Side panel,0,True,True,False,False,False
32,47,6,397109,23862,39765,True,Theft,Engine,3,True,True,False,True,False
68,97,3,1180351,658744,688479,True,Rear-end collision,Total loss,2,True,True,False,False,False
38,64,5,1116989,547892,571004,False,Rear-end collision,Rear bumper,3,True,False,False,False,False
61,34,9,767856,350991,371074,True,Theft,Windshield,4,False,True,False,True,False
60,38,7,1167432,105735,121602,True,Rear-end collision,Windshield,5,False,True,False,False,False
27,87,6,1169721,891057,905234,True,Theft,Side panel,5,True,True,False,True,False
46,35,4,764441,257028,275133,False,Side collision,Windshield,1,True,True,False,False,False
41,2,8,812582,634299,639465,True,Hit and run,Engine,0,False,True,False,False,False
28,85,4,476279,298148,324661,True,Theft,Windshield,3,True,False,False,True,False
64,46,3,906633,240711,250271,False,Hit and run,Side panel,2,True,True,False,False,False
57,69,4,807431,241589,244689,False,Fire,Windshield,2,False,False,True,False,False
54,41,12,329184,195130,199719,True,Theft,Rear bumper,4,True,False,False,True,False
51,56,9,1006260,196707,207926,True,Rear-end collision,Engine,3,True,False,False,False,False
61,91,0,1012679,563570,567710,True,Rear-end collision,Engine,5,False,False,False,False,False
46,19,0,457681,288881,296999,True,Rollover,Rear bumper,2,True,True,False,False,True
31,87,2,314589,10052,23483,True,Rollover,Rear bumper,1,True,True,False,False,False
69,2,5,815588,211465,224423,True,Hit and run,Side panel,0,False,False,False,False,False
24,45,0,1169289,914568,926819,False,Theft,Windshield,4,True,True,False,True,True
61,31,12,517510,346748,353878,True,Rollover,Engine,0,True,True,False,False,False
66,55,5,847916,453894,466872,True,Rollover,Rear bumper,6,True,True,False,False,False
49,57,11,714015,324237,336428,False,Rear-end collision,Rear bumper,1,True,False,False,False,False
31,105,5,773920,39677,63640,True,Rollover,Side panel,6,False,False,False,False,False
56,16,5,1058426,201812,228658,True,Rollover,Rear bumper,1,True,False,False,False,False
49,36,6,883380,530973,543957,True,Theft,Windshield,6,True,True,False,True,False
57,96,4,392915,313953,318041,True,Rear-end collision,Windshield,1,False,True,False,False,False
62,37,7,1008731,696233,723932,False,Rollover,Side panel,2,False,True,False,False,False
23,119,11,434154,174609,203072,True,Fire,Front bumper,0,True,False,True,False,False
36,113,3,731497,240934,246788,True,Hit and run,Engine,6,False,False,False,False,False
49,79,1,790530,11178,26909,True,Rollover,Total loss,2,False,True,False,False,False
56,5,10,975940,42247,51175,True,Fire,Front bumper,1,True,True,True,False,False
21,71,11,700858,376679,396854,False,Theft,Side panel,1,True,True,False,True,True
31,72,4,615005,358918,370819,True,Theft,Windshield,3,False,False,False,True,True
58,78,12,1182058,82789,105496,True,Rollover,Engine,5,False,False,False,False,False
44,32,7,474678,205499,209065,True,Rollover,Windshield,0,True,False,False,False,True
31,36,11,467744,40328,43439,True,Side collision,Rear bumper,0,False,True,False,False,False
61,110,11,1163279,113667,121515,True,Rollover,Rear bumper,1,True,False,False,False,False
46,118,5,738554,127056,154659,True,Hit and run,Engine,5,True,True,False,False,True
60,56,8,429221,260500,272828,False,Hit and run,Side panel,6,True,False,False,False,True
42,14,5,603184,337779,344520,False,Fire,Windshield,4,True,False,True,False,True
26,88,8,478027,46169,64005,True,Side collision,Rear bumper,2,False,False,False,False,False
55,120,2,467682,68109,84470,True,Theft,Engine,6,True,False,False,True,False
51,56,5,628268,476949,492083,True,Rollover,Front bumper,5,False,False,False,False,False
34,37,1,494116,262515,274123,True,Fire,Total loss,1,False,False,True,False,True
30,51,0,566214,107368,119339,False,Side collision,Rear bumper,2,False,False,False,False,False
54,105,6,864844,22467,49115,True,Theft,Engine,3,True,False,False,True,False
46,107,12,399064,253648,267494,True,Theft,Front bumper,6,False,False,False,True,False
60,17,4,1173773,126302,128495,True,Fire,Total loss,2,True,False,True,False,False
25,34,12,1061199,143096,154885,True,Rear-end collision,Windshield,4,False,False,False,False,False
50,20,9,1153659,14480,29403,False,Fire,Total loss,0,False,True,True,False,False
37,98,7,920497,269485,280959,True,Fire,Engine,5,False,True,True,False,False
53,62,4,873600,634371,663216,True,Theft,Front bumper,2,True,True,False,True,False
45,66,1,495550,292296,302491,True,Side collision,Front bumper,3,True,False,False,False,False
51,34,5,520968,317724,331118,True,Fire,Engine,4,True,False,True,False,False
43,77,9,494203,369779,385784,False,Side collision,Front bumper,0,False,False,False,False,True
29,73,2,792298,494900,500679,False,Fire,Rear bumper,2,True,False,True,False,False
31,106,8,943371,749491,756613,False,Rear-end collision,Windshield,1,True,False,False,False,True
47,86,3,1072746,472823,477878,False,Side collision,Windshield,4,True,False,False,False,True
26,60,4,572593,247403,261502,True,Rear-end collision,Total loss,1,False,False,False,False,False
65,38,11,989262,422744,441906,True,Rear-end collision,Engine,1,True,False,False,False,False
60,91,3,804840,552846,577313,True,Rollover,Windshield,6,False,False,False,False,False
62,61,11,311131,241825,259617,True,Side collision,Rear bumper,6,True,False,False,False,True
56,3,10,835743,445590,459628,True,Hit and run,Windshield,3,False,True,False,False,False
33,26,10,433598,46039,72495,True,Rear-end collision,Engine,1,False,False,False,False,True
24,41,1,589661,113105,117021,True,Rear-end collision,Total loss,6,True,False,False,False,False
28,94,10,550085,143794,171326,True,Fire,Front bumper,0,False,False,True,False,False
25,64,5,1190457,238181,252822,False,Rear-end collision,Rear bumper,5,True,False,False,False,True
26,104,1,999678,115261,132607,False,Theft,Front bumper,5,False,True,False,True,True
22,79,2,745279,511419,514321,True,Fire,Engine,5,True,False,True,False,False
41,80,8,476940,377999,386752,True,Side collision,Engine,3,False,True,False,False,False
67,13,3,914998,410585,440170,True,Side collision,Front bumper,3,False,False,False,False,False
29,23,9,409519,269855,277165,True,Fire,Windshield,2,False,False,True,False,False
66,98,2,962972,607756,625961,False,Rear-end collision,Side panel,4,True,False,False,False,True
62,78,10,377687,247462,259406,True,Rear-end collision,Windshield,2,False,False,False,False,False
24,12,9,735813,125437,138616,False,Side collision,Front bumper,5,True,True,False,False,True
32,68,1,704675,173946,194925,True,Rollover,Engine,4,False,True,False,False,False
21,59,10,551306,119681,144832,True,Fire,Engine,4,False,False,True,False,False
53,35,8,1117143,704684,711164,True,Side collision,Front bumper,2,False,True,False,False,False
59,110,6,782771,17862,44724,False,Rollover,Windshield,4,False,True,False,False,True
24,96,11,1028530,382030,407781,True,Theft,Engine,2,True,True,False,True,False
31,93,2,586736,34246,45001,True,Theft,Front bumper,1,False,True,False,True,False
62,73,1,597052,251340,265296,True,Fire,Side panel,1,True,False,True,False,True
50,58,4,359781,90379,115631,True,Rollover,Windshield,4,False,False,False,False,False
46,101,3,1026624,634828,648934,True,Hit and run,Engine,3,False,True,False,False,False
39,52,10,868510,388973,411649,True,Hit and run,Rear bumper,5,False,False,False,False,True
42,72,6,466771,61110,78035,True,Fire,Windshield,5,False,True,True,False,False
34,113,10,487338,228483,244864,False,Hit and run,Engine,1,False,False,False,False,False
49,106,7,647800,455514,482682,False,Rear-end collision,Total loss,1,True,True,False,False,False
41,100,2,978296,664607,677945,False,Rollover,Windshield,3,False,False,False,False,False
52,56,11,1052954,354162,356710,False,Rollover,Total loss,6,True,False,False,False,False
53,4,7,724420,177421,181093,True,Side collision,Windshield,0,False,True,False,False,True
36,25,0,1037494,668192,677134,True,Side collision,Engine,1,True,True,False,False,False
68,68,1,1180446,610579,639024,True,Side collision,Engine,5,False,False,False,False,False
58,78,12,806257,634634,645913,True,Hit and run,Rear bumper,2,False,False,False,False,False
63,50,4,633180,77352,99815,False,Rear-end collision,Side panel,1,True,False,False,False,False
57,68,3,1042978,100705,108066,True,Rear-end collision,Side panel,1,False,False,False,False,False
45,87,9,669425,372003,392578,True,Hit and run,Engine,1,False,False,False,False,False
49,28,0,1170243,422915,447177,True,Fire,Engine,5,False,True,True,False,False
38,16,2,963486,73910,93874,True,Fire,Windshield,3,False,True,True,False,False
64,40,7,590058,58492,70562,True,Rollover,Side panel,1,False,False,False,False,False
60,34,3,505675,12702,19667,True,Rollover,Side panel,2,True,False,False,False,False
40,101,8,568554,320145,335750,False,Fire,Rear bumper,5,True,True,True,False,False
29,78,2,343222,61025,77730,True,Side collision,Side panel,0,False,True,False,False,False
50,62,2,1093942,129276,134052,True,Side collision,Engine,5,False,False,False,False,False
27,37,10,468414,289640,306311,True,Hit and run,Rear bumper,1,False,False,False,False,False
65,27,11,858037,501843,504912,True,Hit and run,Side panel,1,True,True,False,False,False
30,48,0,650663,411680,430912,True,Rear-end collision,Windshield,3,True,True,False,False,False
29,30,2,1019697,789200,793535,True,Rollover,Rear bumper,4,False,False,False,False,False
29,46,4,401419,294435,309359,True,Rollover,Side panel,6,False,False,False,False,False
29,107,0,839280,473154,500194,False,Side collision,Front bumper,2,False,True,False,False,False
67,29,0,593237,64276,79271,True,Theft,Engine,1,False,False,False,True,False
22,35,2,325019,171849,179938,False,Rear-end collision,Front bumper,2,False,False,False,False,False
56,79,6,786184,58534,71466,True,Rollover,Engine,0,True,False,False,False,False
69,4,11,816034,616140,624296,True,Rollover,Total loss,6,True,True,False,False,True
45,36,9,646371,372911,395579,True,Rear-end collision,Rear bumper,6,False,True,False,False,False
68,68,8,451073,148874,167550,True,Theft,Rear bumper,1,False,False,False,True,False
51,88,4,413081,293917,303147,True,Side collision,Windshield,5,True,True,False,False,False
45,19,10,1151030,816553,836020,True,Rear-end collision,Engine,3,True,False,False,False,False
58,60,7,694963,66174,86260,True,Rollover,Side panel,6,False,False,False,False,False
69,22,2,815806,192512,216026,True,Theft,Total loss,2,False,True,False,True,False
36,13,8,734190,137792,153386,True,Hit and run,Side panel,2,True,False,False,False,False
57,60,9,974494,58176,68581,True,Rollover,Engine,1,False,True,False,False,False
45,29,0,563143,323212,329711,True,Rollover,Front bumper,2,True,False,False,False,False
34,102,6,415337,45955,59303,True,Rear-end collision,Windshield,0,False,False,False,False,False
38,109,4,812452,408315,429592,True,Rollover,Total loss,3,True,False,False,False,False
47,110,6,688502,474227,498169,True,Rollover,Front bumper,2,True,False,False,False,False
31,9,7,333258,215147,236421,False,Rear-end collision,Engine,3,False,True,False,False,False
63,66,6,341487,224281,249241,False,Hit and run,Windshield,4,True,True,False,False,False
28,51,11,1034521,215093,240369,False,Rollover,Front bumper,0,True,True,False,False,False
38,36,11,828563,553396,581424,True,Side collision,Total loss,6,True,False,False,False,False
26,51,7,862486,349175,361946,False,Theft,Rear bumper,4,False,True,False,True,True
67,72,5,754179,519129,537048,False,Rear-end collision,Side panel,5,False,False,False,False,True
58,27,12,735266,257789,277594,False,Theft,Windshield,4,True,True,False,True,True
41,15,10,829378,367896,374981,False,Theft,Windshield,6,False,True,False,True,True
48,115,0,614580,211004,222562,True,Rear-end collision,Total loss,1,True,False,False,False,False
57,19,9,478227,144866,160722,True,Hit and run,Rear bumper,3,False,False,False,False,False
33,28,6,414581,162879,184529,True,Rear-end collision,Total loss,6,True,True,False,False,False
26,95,5,1075501,725098,735906,True,Rear-end collision,Windshield,0,True,False,False,False,False
44,31,11,948443,81400,102737,True,Hit and run,Rear bumper,4,False,True,False,False,False
43,99,11,738267,137454,153628,False,Fire,Rear bumper,2,True,False,True,False,False
21,106,4,869367,328986,357688,True,Hit and run,Total loss,3,False,True,False,False,False
50,34,3,912849,238507,262109,True,Theft,Total loss,2,True,False,False,True,False
69,95,12,509678,221228,250838,True,Rear-end collision,Engine,3,True,False,False,False,False
61,41,12,465468,73792,75899,True,Rollover,Windshield,1,False,False,False,False,False
